ST23-01	PASS	2	current
ST23-02	PASS	3	current
ST23-03	PASS	3	current
ST23-04	PASS	3	current
ST23-05	PASS	2	current
ST23-06	PASS	2	current
ST23-07	PASS	2	current
ST23-08	PASS	3	current
ST23-09	PASS	3	current
ST23-10	PASS	1	current
ST23-11	PASS	2	current
ST23-12	PASS	2	current
ST23-13	PASS	3	current
ST23-14	PASS	2	current
ST23-15	PASS	3	current
