ST24-01	PASS	1	current
ST24-02	PASS	1	current
ST24-03	PASS	1	current
ST24-04	PASS	1	current
ST24-05	PASS	2	current
ST24-06	PASS	2	current
ST24-07	PASS	2	current
ST24-08	PASS	5	current
ST24-09	PASS	1	current
ST24-10	PASS	2	current
ST24-11	PASS	2	current
ST24-12	PASS	2	current
ST24-13	PASS	4	current
ST24-14	PASS	4	current
ST24-15	PASS	2	current
